"","Date","year","month","day","hours","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency"
"3559",2012-09-05,"2012","09","05","01",1152.295,2580.2,2448.43,3600.725,-131.77,50.154
"3560",2012-09-05,"2012","09","05","02",1140.88,2442.735,2249.555,3390.435,-193.18,50.2835
"3561",2012-09-05,"2012","09","05","03",1111.82,2426.775,2097.745,3209.565,-329.03,50.3295
"3562",2012-09-05,"2012","09","05","04",1032.48,2439.22,2019.3,3051.78,-419.92,50.276
"3563",2012-09-05,"2012","09","05","05",1040.91,2492.84,1961.88,3002.79,-530.96,50.144
"3564",2012-09-05,"2012","09","05","07",857.99,2480.38,2220.73,3078.72,-259.65,50.266
"3565",2012-09-05,"2012","09","05","09",833.15,2614.465,2408.825,3241.975,-205.64,50.098
"3566",2012-09-05,"2012","09","05","10",863.535,3116.1,2787.48,3651.015,-328.62,50.088
"3567",2012-09-05,"2012","09","05","11",857.045,3235.685,3067.83,3924.875,-167.855,50.142
"3568",2012-09-05,"2012","09","05","12",860.62,3224.84,3107.735,3968.355,-117.105,50.0145
"3569",2012-09-05,"2012","09","05","13",871.665,3135.8,3107.425,3979.09,-28.375,50.171
"3570",2012-09-05,"2012","09","05","14",852.91,3132.92,3032.98,3885.89,-99.94,50.1025
"3571",2012-09-05,"2012","09","05","15",874.94,3192.395,3189.49,4064.43,-2.905,50.039
"3572",2012-09-05,"2012","09","05","16",870.7,3266.23,3210.785,4081.485,-55.445,50.066
"3573",2012-09-05,"2012","09","05","17",882.98,3250.765,3170.44,4053.42,-80.325,49.915
"3574",2012-09-05,"2012","09","05","18",876.165,3234.555,3042.25,3918.415,-192.305,50.042
"3575",2012-09-05,"2012","09","05","19",889.49,3251.37,3075.2,3964.69,-176.17,49.868
"3576",2012-09-05,"2012","09","05","20",920.83,3310.355,3195.14,4115.97,-115.215,49.7655
"3577",2012-09-05,"2012","09","05","21",952.91,3266.585,3066.515,4019.425,-200.07,49.951
"3578",2012-09-05,"2012","09","05","22",931.935,3270.675,3115.615,4047.55,-155.06,50
"3579",2012-09-05,"2012","09","05","23",974.305,3158.625,3156.26,4130.565,-2.365,49.868
"3580",2012-09-06,"2012","09","06","00",878.505,3158.325,3088.15,3966.655,-70.175,50
"3581",2012-09-06,"2012","09","06","01",881.465,2954.515,2819.545,3701.01,-134.97,49.963
"3582",2012-09-06,"2012","09","06","02",883.53,2610.295,2590.455,3473.985,-19.84,50.027
"3583",2012-09-06,"2012","09","06","03",817.89,2440.955,2493.185,3311.075,52.23,50.298
"3584",2012-09-06,"2012","09","06","04",801.785,2398.085,2359.325,3161.11,-38.76,50.2685
"3585",2012-09-06,"2012","09","06","05",806.32,2613.705,2255.625,3061.945,-358.08,50.073
"3586",2012-09-06,"2012","09","06","06",831.4,2534.385,2215.575,3046.975,-318.81,49.978
"3587",2012-09-06,"2012","09","06","07",839.94,2520.73,2246.3,3086.24,-274.43,50.105
"3588",2012-09-06,"2012","09","06","08",850.09,2513.71,2254.445,3104.535,-259.265,50.1345
"3589",2012-09-06,"2012","09","06","09",847.725,2822.45,2361.28,3209.005,-461.17,50.0805
"3590",2012-09-06,"2012","09","06","10",875.085,2932,2756.82,3631.905,-175.18,50.017
"3591",2012-09-06,"2012","09","06","11",869.13,3027.1,2967.405,3836.535,-59.695,50.0395
"3592",2012-09-06,"2012","09","06","12",875.165,3010.95,3067.345,3942.51,56.395,50.1365
"3593",2012-09-06,"2012","09","06","13",880.485,3264.32,3047.055,3927.54,-217.265,50.3175
"3594",2012-09-06,"2012","09","06","14",871.265,3188.335,2967.355,3838.62,-220.98,50.093
"3595",2012-09-06,"2012","09","06","15",894.585,3032.31,3165.305,4059.89,132.995,50.0345
"3596",2012-09-06,"2012","09","06","16",862.38,3128.935,3173.49,4035.87,44.555,49.9265
"3597",2012-09-06,"2012","09","06","17",879.37,3142.02,3153.25,4032.62,11.23,49.895
"3598",2012-09-06,"2012","09","06","18",853.705,3121.32,3102.105,3955.81,-19.215,49.9535
"3599",2012-09-06,"2012","09","06","19",835.775,3176.55,3139.675,3975.45,-36.875,49.7485
"3600",2012-09-06,"2012","09","06","20",854.305,3300.55,3239.275,4093.58,-61.275,49.9245
"3601",2012-09-06,"2012","09","06","21",887.46,3472.095,3074.19,3961.65,-397.905,49.963
"3602",2012-09-06,"2012","09","06","22",877.6,3416.97,3115.015,3992.615,-301.955,49.907
"3603",2012-09-06,"2012","09","06","23",827.72,3299.605,3256.435,4084.155,-43.17,50.0515
"3604",2012-09-07,"2012","09","07","00",820.8,3251.45,3065.63,3886.43,-185.82,50.056
"3605",2012-09-07,"2012","09","07","01",813.87,2962.45,2841.005,3654.875,-121.445,50.0785
"3606",2012-09-07,"2012","09","07","02",802.31,2815.615,2629.86,3432.17,-185.755,50.012
"3607",2012-09-07,"2012","09","07","03",786.715,2564.655,2493.76,3280.475,-70.895,50.2785
"3608",2012-09-07,"2012","09","07","04",768.785,2593.835,2370.065,3138.85,-223.77,50.2295
"3609",2012-09-07,"2012","09","07","05",765.99,2486.135,2274.595,3040.585,-211.54,50.0635
"3610",2012-09-07,"2012","09","07","06",773.95,2478.29,2267.795,3041.745,-210.495,50.1535
"3611",2012-09-07,"2012","09","07","07",785.615,2506.11,2294.335,3079.95,-211.775,50.071
"3612",2012-09-07,"2012","09","07","08",772.745,2491.23,2294.77,3067.515,-196.46,50.176
"3613",2012-09-07,"2012","09","07","09",785.5,2562.155,2386.365,3171.865,-175.79,49.9855
"3614",2012-09-07,"2012","09","07","10",791.56,2777.855,2784.895,3576.455,7.04,49.9805
"3615",2012-09-07,"2012","09","07","11",822.67,3206.825,3033.26,3855.93,-173.565,50.1245
"3616",2012-09-07,"2012","09","07","12",852.2,3408.125,3063.565,3915.765,-344.56,50.1
"3617",2012-09-07,"2012","09","07","13",865.815,3271.44,3023.765,3889.58,-247.675,50.2075
"3618",2012-09-07,"2012","09","07","14",859.02,3233.31,2958.305,3817.325,-275.005,50.127
"3619",2012-09-07,"2012","09","07","15",861.04,3383.93,3123.42,3984.46,-260.51,49.8485
"3620",2012-09-07,"2012","09","07","16",877.095,3357.675,3134.595,4011.69,-223.08,49.944
"3621",2012-09-07,"2012","09","07","17",853.3,3227.065,3109.075,3962.375,-117.99,50.017
"3622",2012-09-07,"2012","09","07","18",851.27,3200.555,2995.32,3846.59,-205.235,50.1125
"3623",2012-09-07,"2012","09","07","22",896.125,3085.67,2910.455,3806.58,-175.215,49.7925
"3624",2012-09-07,"2012","09","07","23",918.94,3063.465,2993.325,3912.265,-70.14,49.7775
"3625",2012-09-08,"2012","09","08","00",854.98,3088.08,2900.055,3755.035,-188.025,50.046
"3626",2012-09-08,"2012","09","08","03",790.91,2307.04,2345.75,3136.66,38.71,49.954
"3627",2012-09-08,"2012","09","08","04",807.32,2331.27,2239.93,3047.25,-91.34,49.949
"3628",2012-09-08,"2012","09","08","06",817.185,2302.685,2078.52,2895.705,-224.165,50.1175
"3629",2012-09-08,"2012","09","08","07",798.245,2316.21,2077.165,2875.41,-239.045,50.039
"3630",2012-09-08,"2012","09","08","08",799.77,2161.69,2055.13,2854.9,-106.56,49.919
"3631",2012-09-08,"2012","09","08","23",829.34,3012.955,2998.72,3828.06,-14.235,49.946
"3632",2012-09-09,"2012","09","09","00",846.95,3166.73,2733.06,3580.01,-433.67,50.115
"3633",2012-09-09,"2012","09","09","01",840.71,3002.16,2741.24,3581.95,-260.92,50.178
"3634",2012-09-09,"2012","09","09","04",812.39,2437.47,2241.66,3054.05,-195.81,50.344
"3635",2012-09-09,"2012","09","09","05",810.785,2437.47,2190.22,3001.005,-247.25,50.1515
"3636",2012-09-09,"2012","09","09","06",810.61,2437.47,2167.24,2977.85,-270.23,50.242
"3637",2012-09-09,"2012","09","09","07",809.45,2437.47,2160.845,2970.295,-276.625,50.1415
"3638",2012-09-09,"2012","09","09","08",811.735,2437.47,2176.625,2988.36,-260.845,50.1415
"3639",2012-09-09,"2012","09","09","09",812.075,2437.47,2188.755,3000.83,-248.715,50.239
"3640",2012-09-09,"2012","09","09","10",817.125,2437.47,2299.71,3116.835,-137.76,50.071
"3641",2012-09-09,"2012","09","09","11",823.645,2437.47,2385.215,3208.86,-52.255,50.078
"3642",2012-09-09,"2012","09","09","12",813.47,2618.025,2597.415,3410.885,-20.61,50.083
"3643",2012-09-09,"2012","09","09","13",852.265,2832.555,2627.505,3479.77,-205.05,50.247
"3644",2012-09-09,"2012","09","09","14",855.61,2846.86,2582.6,3438.21,-264.26,50.103
"3645",2012-09-09,"2012","09","09","15",852.04,2683.28,2696.365,3548.405,13.085,50.21
"3646",2012-09-09,"2012","09","09","16",839.48,2690.14,2743.66,3583.14,53.52,50.2075
"3647",2012-09-09,"2012","09","09","17",859.405,2769.97,2653.685,3513.09,-116.285,50.11
"3648",2012-09-09,"2012","09","09","18",862.095,2901.79,2564.545,3426.64,-337.245,50.269
"3649",2012-09-09,"2012","09","09","19",873.99,2704.12,2773.76,3647.75,69.64,50.0685
"3650",2012-09-09,"2012","09","09","20",891.465,3140.93,3037.935,3929.4,-102.995,50.0635
"3651",2012-09-09,"2012","09","09","22",882.565,3197.025,3094.915,3977.48,-102.11,49.932
"3652",2012-09-09,"2012","09","09","23",892.91,3190.69,3208.34,4101.25,17.65,49.831
"3653",2012-09-10,"2012","09","10","00",956.39,3303.1,3196.385,4152.775,-106.715,50.046
"3654",2012-09-10,"2012","09","10","02",874.81,2988.6,2606.41,3481.22,-382.19,50.252
"3655",2012-09-10,"2012","09","10","03",886.84,2803.09,2524.44,3411.28,-278.65,50.242
"3656",2012-09-10,"2012","09","10","06",859.68,2596.94,2319.595,3179.275,-277.345,50.0345
"3657",2012-09-10,"2012","09","10","07",840.93,2681.66,2398.55,3239.48,-283.11,50.081
"3658",2012-09-10,"2012","09","10","08",858.52,2836.3,2367.28,3225.8,-469.02,50.007
"3659",2012-09-10,"2012","09","10","09",894.56,2863.92,2393.41,3287.97,-470.51,49.783
"3660",2012-09-10,"2012","09","10","10",979.08,2965.83,2852.975,3832.055,-112.855,49.9585
"3661",2012-09-10,"2012","09","10","12",1005.57,2926.84,2985.58,3991.15,58.74,49.485
"3662",2012-09-10,"2012","09","10","13",1010.51,3042.82,3041.815,4052.325,-1.005,50.134
"3663",2012-09-10,"2012","09","10","14",1015.375,3463.085,3183.74,4199.115,-279.345,50.156
"3664",2012-09-10,"2012","09","10","15",1009.615,3438.53,3402.57,4412.185,-35.96,50.1075
"3665",2012-09-10,"2012","09","10","16",967.355,3251.495,3407.97,4375.325,156.475,50.027
"3666",2012-09-10,"2012","09","10","17",1013.49,3360.3,3282.99,4296.48,-77.31,50.1125
"3667",2012-09-10,"2012","09","10","18",1015.15,3374.865,3122.935,4138.085,-251.93,49.971
"3668",2012-09-10,"2012","09","10","19",1027.715,3170.26,3243.075,4270.79,72.815,49.7145
"3669",2012-09-10,"2012","09","10","20",1020.26,3535.88,3333.085,4353.345,-202.795,49.7775
"3670",2012-09-10,"2012","09","10","21",1033.8,3351.14,3327.025,4360.825,-24.115,50.049
"3671",2012-09-10,"2012","09","10","22",1052.345,3319.66,3363.385,4415.73,43.725,49.9975
"3672",2012-09-10,"2012","09","10","23",1060.92,3476.82,3418.795,4479.715,-58.025,49.8805
"3673",2012-09-11,"2012","09","11","00",1009.875,3406.21,3272.97,4282.845,-133.24,50.0075
"3674",2012-09-11,"2012","09","11","01",1034.695,3279.715,2990.95,4025.645,-288.765,49.873
"3675",2012-09-11,"2012","09","11","02",1013.31,2964.06,2796.765,3810.075,-167.295,50.0565
"3676",2012-09-11,"2012","09","11","03",992.56,2746.295,2664.025,3656.585,-82.27,49.973
"3677",2012-09-11,"2012","09","11","04",960.04,2640.37,2552.42,3512.46,-87.95,50.0805
"3678",2012-09-11,"2012","09","11","05",961.51,2364.37,2438.97,3400.48,74.6,49.9315
"3679",2012-09-11,"2012","09","11","06",975.65,2401.23,2410.375,3386.025,9.145,50
"3680",2012-09-11,"2012","09","11","07",961.32,2457.04,2438.24,3399.56,-18.8,50.2345
"3681",2012-09-11,"2012","09","11","08",963.1,2438.61,2435.72,3398.82,-2.89,50.1975
"3682",2012-09-11,"2012","09","11","09",978.43,2670.035,2552.65,3531.08,-117.385,50.1465
"3683",2012-09-11,"2012","09","11","10",1007.77,3025.415,2887.27,3895.04,-138.145,50.088
"3684",2012-09-11,"2012","09","11","11",1000.385,3110.29,3003.13,4003.515,-107.16,49.829
"3685",2012-09-11,"2012","09","11","12",984.95,3276.36,3204.9,4189.85,-71.46,50.1855
"3686",2012-09-11,"2012","09","11","13",990.635,3408.26,3199.44,4190.075,-208.82,50.1075
"3687",2012-09-11,"2012","09","11","14",987.9,3285.395,3196.765,4184.665,-88.63,50.029
"3688",2012-09-11,"2012","09","11","15",983.97,3483.255,3388.885,4372.855,-94.37,49.773
"3689",2012-09-11,"2012","09","11","16",992.285,3476.195,3445.08,4437.365,-31.115,50.144
"3690",2012-09-11,"2012","09","11","17",983.35,3454.35,3309.655,4293.005,-144.695,50.0685
"3691",2012-09-11,"2012","09","11","18",980.925,3316.39,3192.94,4173.865,-123.45,50.0465
"3692",2012-09-11,"2012","09","11","19",975.655,3425.785,3268.005,4243.66,-157.78,49.934
"3693",2012-09-11,"2012","09","11","20",997.93,3507.96,3407.945,4405.875,-100.015,49.7975
"3694",2012-09-11,"2012","09","11","21",1054.44,3645.735,3267.465,4321.905,-378.27,49.9585
"3695",2012-09-11,"2012","09","11","22",1037.855,3675.7,3316.285,4354.14,-359.415,49.834
"3696",2012-09-11,"2012","09","11","23",991.23,3498.595,3464.395,4455.625,-34.2,49.973
"3697",2012-09-12,"2012","09","12","00",1002.68,3491.945,3260.73,4263.41,-231.215,50.2025
"3698",2012-09-12,"2012","09","12","01",993.59,3224.07,2979.25,3972.84,-244.82,50
"3699",2012-09-12,"2012","09","12","02",979.305,2870.155,2749.67,3728.975,-120.485,50.0585
"3700",2012-09-12,"2012","09","12","03",955.435,2568.725,2611.71,3567.145,42.985,49.827
"3701",2012-09-12,"2012","09","12","04",946.415,2717.65,2475.585,3422,-242.065,49.9245
"3702",2012-09-12,"2012","09","12","05",953.4,2618.87,2366.71,3320.11,-252.16,50.005
"3703",2012-09-12,"2012","09","12","06",958.475,2472.63,2313.42,3271.895,-159.21,49.961
"3704",2012-09-12,"2012","09","12","07",950.34,2535.935,2331.285,3281.625,-204.65,50.0295
"3705",2012-09-12,"2012","09","12","08",939.235,2553.06,2310.55,3249.785,-242.51,50.0195
"3706",2012-09-12,"2012","09","12","09",938.56,2665.635,2515.045,3453.605,-150.59,50.0365
"3707",2012-09-12,"2012","09","12","10",942.17,3040.9,2815.51,3757.68,-225.39,49.89
"3708",2012-09-12,"2012","09","12","22",1055.49,3500.13,3275.39,4330.88,-224.74,49.9
"3709",2012-09-12,"2012","09","12","23",1071.095,3529.31,3300.2,4371.295,-229.11,49.9365
"3710",2012-09-13,"2012","09","13","00",987.65,3393.575,3226.36,4214.01,-167.215,50.142
"3711",2012-09-13,"2012","09","13","01",916.68,3277.31,2989.265,3905.945,-288.045,50.0465
"3712",2012-09-13,"2012","09","13","02",889.575,2964.815,2822.03,3711.605,-142.785,50.1785
"3713",2012-09-13,"2012","09","13","03",899.03,2687.81,2690.07,3589.1,2.26,50.154
"3714",2012-09-13,"2012","09","13","16",1012.49,3555.98,3526.89,4539.38,-29.09,49.939
"3715",2012-09-13,"2012","09","13","18",1020.85,3455.75,3207.805,4228.655,-247.945,50.105
"3716",2012-09-13,"2012","09","13","19",1021.675,3521.83,3332.69,4354.365,-189.14,50.056
"3717",2012-09-13,"2012","09","13","20",1028.47,3515.64,3378.83,4407.3,-136.81,50.0635
"3718",2012-09-13,"2012","09","13","21",1001.485,3461.63,3234.325,4235.81,-227.305,49.9465
"3719",2012-09-13,"2012","09","13","22",1019.33,3421.62,3271.71,4291.04,-149.91,50.161
"3720",2012-09-13,"2012","09","13","23",1015.94,3454.485,3348.63,4364.57,-105.855,50.0465
"3721",2012-09-14,"2012","09","14","00",998.27,2944.67,2771.35,3769.62,-173.32,49.929
"3722",2012-09-14,"2012","09","14","03",939.73,2568.4,2660.17,3599.9,91.77,50.149
"3723",2012-09-14,"2012","09","14","10",979.84,3330.94,3020.94,4000.78,-310,50.374
"3724",2012-09-14,"2012","09","14","11",972.83,3088.265,3132.05,4104.88,43.785,50.2275
"3725",2012-09-14,"2012","09","14","12",977.785,3013.63,3203.95,4181.735,190.32,50.183
"3726",2012-09-14,"2012","09","14","13",986.475,3284.17,3036.16,4022.635,-248.01,50.1885
"3727",2012-09-14,"2012","09","14","14",995.48,3418.235,2919.345,3914.825,-498.89,50.2465
"3728",2012-09-14,"2012","09","14","15",1007.93,3144.435,3234.38,4242.31,89.945,50.2125
"3729",2012-09-14,"2012","09","14","16",996.31,3240.335,3248.895,4245.205,8.56,50.2055
"3730",2012-09-14,"2012","09","14","17",1003.75,3295.355,3168.81,4172.56,-126.545,50.3985
"3731",2012-09-14,"2012","09","14","18",972.545,3126.895,3055.675,4028.22,-71.22,50.1515
"3732",2012-09-14,"2012","09","14","19",985.9,2992.61,3121.86,4107.76,129.25,49.6335
"3733",2012-09-14,"2012","09","14","20",997.28,3232.14,3043.07,4040.35,-189.07,49.6165
"3734",2012-09-14,"2012","09","14","21",982.41,3511.665,2944.105,3926.515,-567.56,50.0365
"3735",2012-09-14,"2012","09","14","22",978.215,3298.39,2880.575,3858.79,-417.815,50.1975
"3736",2012-09-14,"2012","09","14","23",994.505,2940.45,2875.24,3869.745,-65.21,50.044
"3737",2012-09-15,"2012","09","15","00",963.4,2915.28,2691.9,3655.3,-223.38,49.993
"3738",2012-09-15,"2012","09","15","01",931.67,2700.33,2576.51,3508.18,-123.82,49.704
"3739",2012-09-15,"2012","09","15","10",831.66,2582.825,2615.025,3446.685,32.2,50.1075
"3740",2012-09-15,"2012","09","15","18",865.26,3021.665,2896.885,3762.145,-124.78,50.078
"3741",2012-09-15,"2012","09","15","19",863.35,2991.81,3014.13,3877.48,22.32,49.973
"3742",2012-09-16,"2012","09","16","12",689.875,3012.07,2614.565,3304.44,-397.505,50.132
"3743",2012-09-16,"2012","09","16","13",658.09,2832.93,2618.985,3277.075,-213.945,50.188
"3744",2012-09-16,"2012","09","16","14",662.255,2820.405,2595.94,3258.195,-224.465,50.237
"3745",2012-09-16,"2012","09","16","15",660.535,2937.725,2704.42,3364.955,-233.305,50.1955
"3746",2012-09-16,"2012","09","16","16",671.47,2908.42,2748.7,3420.17,-159.72,50.164
"3747",2012-09-16,"2012","09","16","17",671.42,2875,2636.27,3307.69,-238.73,50.247
"3748",2012-09-17,"2012","09","17","00",782.41,3061.305,2836.465,3618.875,-224.84,50.0315
"3749",2012-09-17,"2012","09","17","01",676.21,3017.21,2727.16,3403.37,-290.05,49.973
"3750",2012-09-17,"2012","09","17","03",686.48,2660.3,2484.79,3171.27,-175.51,49.973
"3751",2012-09-17,"2012","09","17","07",671.65,2383.2,2447.15,3118.8,63.95,49.973
"3752",2012-09-17,"2012","09","17","08",669.815,2478.48,2422.405,3092.22,-56.075,50.3615
"3753",2012-09-17,"2012","09","17","09",668.27,2533.64,2484.04,3152.31,-49.6,50.213
"3754",2012-09-17,"2012","09","17","14",845.94,3163.36,2954.8075,3800.7475,-208.5525,50.21775
"3755",2012-09-17,"2012","09","17","15",869.4075,3291.395,3064.88,3934.2875,-226.515,49.99875
"3756",2012-09-17,"2012","09","17","16",881.036666666667,3182.49,3005.22,3886.25666666667,-177.27,50.193
"3757",2012-09-17,"2012","09","17","17",885.15,3028.9,2941.77,3826.92,-87.13,50.296
"3758",2012-09-18,"2012","09","18","00",881.03,2797.69,2564.4,3445.43,-233.29,50.242
"3759",2012-09-18,"2012","09","18","01",877.26,2693.99,2373.62,3250.88,-320.37,50.3565
"3760",2012-09-18,"2012","09","18","06",868.4,2291.56,2029.85,2898.25,-261.71,50.369
"3761",2012-09-18,"2012","09","18","07",875.68,2307.26,2084.515,2960.195,-222.745,50.1515
"3762",2012-09-18,"2012","09","18","08",815.935,2322.75,2157.37,2973.305,-165.38,50.193
"3763",2012-09-18,"2012","09","18","14",793.21,2927.76,2791.07,3584.28,-136.69,49.968
"3764",2012-09-18,"2012","09","18","17",945.65,2958.22,2655.64,3601.29,-302.58,50.129
"3765",2012-09-18,"2012","09","18","18",898.985,2830.655,2719.95,3618.935,-110.705,49.9705
"3766",2012-09-18,"2012","09","18","19",869.44,2902.66,2931.13,3800.57,28.47,49.8975
"3767",2012-09-19,"2012","09","19","00",951.255,2743.665,2600.51,3551.765,-143.155,50.3275
"3768",2012-09-19,"2012","09","19","01",915.285,2476.11,2274.67,3189.955,-201.44,50.039
"3769",2012-09-19,"2012","09","19","02",922.465,2138.295,2100.365,3022.83,-37.93,50.147
"3770",2012-09-19,"2012","09","19","03",902.55,2016.43,1964.62,2867.17,-51.81,50.315
"3771",2012-09-19,"2012","09","19","05",885.71,1988.63,1853.53,2739.24,-135.1,49.954
"3772",2012-09-19,"2012","09","19","06",885.3,1974.31,1869.95,2755.25,-104.36,49.822
"3773",2012-09-19,"2012","09","19","10",949.37,1974.31,2408.43,3357.8,434.12,50.056
"3774",2012-09-19,"2012","09","19","11",921.75,2958.38,2850.925,3772.675,-107.455,50.0705
"3775",2012-09-19,"2012","09","19","12",912.55,3083.2,2897.97,3810.52,-185.23,49.919
"3776",2012-09-19,"2012","09","19","13",939.36,3188.015,2849.315,3788.675,-338.7,50.198
"3777",2012-09-19,"2012","09","19","14",910.825,3126.17,2797.595,3708.42,-328.575,50.22
"3778",2012-09-19,"2012","09","19","15",919.935,3053.475,2888.495,3808.43,-164.98,50.144
"3779",2012-09-19,"2012","09","19","16",925.7,2993.65,2925.525,3851.225,-68.125,50.0755
"3780",2012-09-19,"2012","09","19","17",920.69,2897.85,2880.795,3801.485,-17.055,50.21
"3781",2012-09-19,"2012","09","19","18",911.955,2973.02,2798.13,3710.085,-174.89,50.1955
"3782",2012-09-19,"2012","09","19","19",958.885,3008.06,2942.71,3901.595,-65.35,50.1315
"3783",2012-09-19,"2012","09","19","20",943.755,3068.01,3020.965,3964.72,-47.045,50.022
"3784",2012-09-19,"2012","09","19","21",998.21,3120.625,2817.685,3815.895,-302.94,50.1755
"3785",2012-09-19,"2012","09","19","22",989.96,2985.885,2788.935,3778.895,-196.95,50.0635
"3786",2012-09-19,"2012","09","19","23",961.055,2933.005,2812.9,3773.955,-120.105,50.0685
"3787",2012-09-20,"2012","09","20","00",954.92,2823.64,2600.43,3555.35,-223.21,50.188
"3788",2012-09-20,"2012","09","20","01",924.17,2726.77,2448.395,3372.565,-278.375,50.315
"3789",2012-09-20,"2012","09","20","02",907.435,2387.845,2248.54,3155.975,-139.305,50.283
"3790",2012-09-20,"2012","09","20","03",923.015,2212.855,2078.07,3001.085,-134.785,50.171
"3791",2012-09-20,"2012","09","20","04",924.67,2103.3,1953.89,2878.56,-149.41,50.2225
"3792",2012-09-20,"2012","09","20","05",908.985,2217.23,1906.615,2815.6,-310.615,50.061
"3793",2012-09-20,"2012","09","20","06",931,2230.45,1903.7,2834.7,-326.75,50.1565
"3794",2012-09-20,"2012","09","20","07",927.255,2241.36,1978.77,2906.025,-262.59,50.12
"3795",2012-09-20,"2012","09","20","08",919.6,2272.98,2048.68,2968.28,-224.3,50.1785
"3796",2012-09-20,"2012","09","20","09",935.24,2410.535,2220.965,3156.205,-189.57,50.1295
"3797",2012-09-20,"2012","09","20","10",933.875,2727.445,2618.115,3551.99,-109.33,50.117
"3798",2012-09-20,"2012","09","20","11",945.155,2798.785,2754.065,3699.22,-44.72,50.073
"3799",2012-09-20,"2012","09","20","12",964.955,3226.84,2787.495,3752.45,-439.345,49.9855
"3800",2012-09-20,"2012","09","20","13",933.435,3052.215,2732.965,3666.4,-319.25,50.0465
"3801",2012-09-20,"2012","09","20","14",926.27,2848.47,2763.81,3690.08,-84.66,50.1785
"3802",2012-09-20,"2012","09","20","15",919.515,3014.405,2916.74,3836.255,-97.665,50.0365
"3803",2012-09-20,"2012","09","20","16",951.995,3109.86,2900.06,3852.055,-209.8,50.022
"3804",2012-09-20,"2012","09","20","17",963.89,2994.17,2843.64,3807.53,-150.53,49.961
"3805",2012-09-20,"2012","09","20","18",958.87,2905.41,2755.78,3714.65,-149.63,50.122
"3806",2012-09-20,"2012","09","20","19",986.755,3084.755,2857.4,3844.155,-227.355,49.8315
"3807",2012-09-20,"2012","09","20","20",1006.6,3216.65,2899.235,3905.835,-317.415,50.0145
"3808",2012-09-20,"2012","09","20","21",997.26,3221.7,2857.98,3855.24,-363.72,50.1
"3809",2012-09-20,"2012","09","20","22",989.595,3221.7,2884.125,3873.72,-337.575,50.132
"3810",2012-09-21,"2012","09","21","00",1000.88,2763.73,2649.42,3650.3,-114.31,50.022
"3811",2012-09-21,"2012","09","21","05",951.96,2084.33,1874.98,2826.94,-209.35,50.002
"3812",2012-09-21,"2012","09","21","12",983.39,3194.83,2858.79,3842.18,-336.04,50.032
"3813",2012-09-21,"2012","09","21","13",983.13,3156.88,2866.55,3849.68,-290.33,50.2345
"3814",2012-09-21,"2012","09","21","14",999.92,3085.935,2717.68,3717.6,-368.255,50.1665
"3815",2012-09-21,"2012","09","21","15",996.42,3202.51,2815.145,3811.565,-387.365,50.017
"3816",2012-09-21,"2012","09","21","16",988.245,3230.56,2884.38,3872.625,-346.18,50.1025
"3817",2012-09-21,"2012","09","21","17",990.975,3063.655,2810.86,3801.835,-252.795,50.2005
"3818",2012-09-21,"2012","09","21","18",989.155,2845.67,2787.85,3777.005,-57.82,50.127
"3819",2012-09-21,"2012","09","21","19",1030.59,2956.46,2887.735,3918.325,-68.725,49.8685
"3820",2012-09-21,"2012","09","21","20",1012.85,3237.84,2952.63,3965.48,-285.21,50.1395
"3821",2012-09-21,"2012","09","21","21",998.54,3102.955,2788.225,3786.765,-314.73,49.9805
"3822",2012-09-21,"2012","09","21","22",996.225,2938.815,2705.815,3702.04,-233,49.966
"3823",2012-09-21,"2012","09","21","23",984.805,2890.675,2763.74,3748.545,-126.935,50.144
"3824",2012-09-22,"2012","09","22","00",924.08,2731.835,2635.88,3559.96,-95.955,50.1785
"3825",2012-09-22,"2012","09","22","01",930.945,2623.695,2400.805,3331.75,-222.89,49.9485
"3826",2012-09-22,"2012","09","22","02",946.815,2323.04,2205.44,3152.255,-117.6,49.968
"3827",2012-09-22,"2012","09","22","03",953.25,2098.985,2068.435,3021.685,-30.55,50.1315
"3828",2012-09-22,"2012","09","22","04",946.63,2010.7,1960.85,2907.48,-49.85,50.12
"3829",2012-09-22,"2012","09","22","06",935.33,2021.26,1829.7,2765.03,-191.56,50.271
"3830",2012-09-22,"2012","09","22","11",933.695,2568.055,2591.28,3524.975,23.225,49.998
"3831",2012-09-22,"2012","09","22","12",886.58,2922.77,2745.4,3631.98,-177.37,50.164
"3832",2012-09-22,"2012","09","22","13",868.845,2834.405,2710.235,3579.08,-124.17,50.171
"3833",2012-09-22,"2012","09","22","14",876.55,2795.275,2627.815,3504.365,-167.46,50.188
"3834",2012-09-22,"2012","09","22","15",898.55,2887.505,2699.19,3597.74,-188.315,50.154
"3835",2012-09-22,"2012","09","22","16",909.66,2889.665,2663.2,3572.86,-226.465,50.0905
"3836",2012-09-22,"2012","09","22","17",888.775,2743.16,2643.72,3532.495,-99.44,50.1515
"3837",2012-09-22,"2012","09","22","18",907.845,2593.295,2604.385,3512.23,11.09,50.242
"3838",2012-09-22,"2012","09","22","19",905.74,2921.5,2890.955,3796.695,-30.545,50.0635
"3839",2012-09-22,"2012","09","22","20",905.76,3178.08,2900.84,3806.6,-277.24,50.1345
